car_name,car_price_in_rupees,kms_driven,fuel_type,city,year_of_manufacture
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"147,876 km",Petrol,Mumbai,2012
Honda Amaze VX,₹ 1.20 Lakh,"166,609 km",Petrol,Pune,2012
Kia Sonet GTX,₹ 8.90 Lakh,"67,993 km",Petrol,Delhi,2022
Audi A4 35 TDI,₹ 35.40 Lakh,"82,899 km",Diesel,Kolkata,2019
Mahindra Scorpio S11,₹ 5.87 Lakh,"103,874 km",CNG,Hyderabad,2016
Tata Tiago XT,₹ 8.44 Lakh,"35,555 km",Diesel,Chennai,2023
Mercedes-Benz E-Class E220d,₹ 48.34 Lakh,"123,550 km",Diesel,Hyderabad,2016
Audi A4 35 TDI,₹ 31.51 Lakh,"124,580 km",Petrol,Bangalore,2016
Toyota Etios Liva G,₹ 10.63 Lakh,"44,754 km",Diesel,Delhi,2022
Maruti Suzuki Ciaz ZXI+,₹ 1.20 Lakh,"116,375 km",Petrol,Mumbai,2016
Mercedes-Benz E-Class E220d,₹ 49.86 Lakh,"83,659 km",Diesel,Chennai,2019
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"124,203 km",CNG,Mumbai,2015
Maruti Suzuki Vitara Brezza VDi,₹ 1.20 Lakh,"185,119 km",CNG,Ahmedabad,2012
Tata Harrier XZ,₹ 1.20 Lakh,"160,797 km",Diesel,Chennai,2012
Maruti Suzuki Swift VXi,₹ 1.95 Lakh,"95,977 km",Diesel,Pune,2020
Audi Q3 Premium,₹ 34.77 Lakh,"87,036 km",Petrol,Bangalore,2018
BMW X1 sDrive20d,₹ 36.66 Lakh,"130,148 km",Diesel,Mumbai,2015
Tata Nexon XZ+,₹ 1.20 Lakh,"138,343 km",CNG,Chennai,2015
Tata Tiago XT,₹ 3.08 Lakh,"115,039 km",CNG,Pune,2016
Mercedes-Benz C-Class C200,₹ 44.97 Lakh,"154,825 km",Petrol,Bangalore,2013
Maruti Suzuki S-Presso VXi,₹ 1.20 Lakh,"189,529 km",Diesel,Mumbai,2012
BMW X1 sDrive20d,₹ 41.33 Lakh,"77,836 km",Diesel,Pune,2020
Audi Q3 Premium,₹ 29.49 Lakh,"165,084 km",Petrol,Bangalore,2013
Tata Tiago XT,₹ 4.59 Lakh,"100,802 km",Petrol,Noida,2019
Toyota Glanza G,₹ 10.92 Lakh,"65,136 km",Petrol,Bangalore,2022
BMW X1 sDrive20d,₹ 38.84 Lakh,"131,417 km",Diesel,Pune,2017
Maruti Suzuki Vitara Brezza VDi,₹ 1.59 Lakh,"81,970 km",CNG,Mumbai,2020
Mahindra XUV500 W8,₹ 2.58 Lakh,"155,123 km",Petrol,Hyderabad,2013
Mercedes-Benz E-Class E220d,₹ 52.08 Lakh,"52,743 km",Petrol,Delhi,2022
Tata Harrier XZ,₹ 1.20 Lakh,"163,220 km",Diesel,Chennai,2012
Mahindra Thar LX,₹ 4.57 Lakh,"143,743 km",CNG,Mumbai,2016
Maruti Suzuki Ciaz ZXI+,₹ 1.20 Lakh,"151,321 km",CNG,Hyderabad,2014
Audi Q5 quattro,₹ 37.44 Lakh,"39,564 km",Petrol,Hyderabad,2023
Mercedes-Benz C-Class C200,₹ 53.01 Lakh,"51,253 km",Diesel,Delhi,2022
Toyota Corolla Altis G,₹ 10.10 Lakh,"65,375 km",CNG,Thane,2020
Audi Q5 quattro,₹ 30.16 Lakh,"169,459 km",Diesel,Noida,2013
Audi Q5 quattro,₹ 34.28 Lakh,"76,978 km",Petrol,Pune,2019
Mercedes-Benz E-Class E220d,₹ 46.60 Lakh,"126,800 km",Petrol,Hyderabad,2015
Hyundai Santro Sportz,₹ 1.20 Lakh,"155,922 km",Diesel,Chennai,2015
Mahindra Scorpio S11,₹ 8.10 Lakh,"87,094 km",Diesel,Noida,2020
Kia Seltos GTX,₹ 8.58 Lakh,"70,259 km",Petrol,Thane,2021
Kia Carens Prestige,₹ 9.33 Lakh,"56,748 km",Diesel,Ahmedabad,2021
Hyundai Venue S,₹ 2.36 Lakh,"86,864 km",CNG,Bangalore,2018
Toyota Fortuner 2.8 4x2,₹ 9.18 Lakh,"95,059 km",Diesel,Thane,2019
BMW X1 sDrive20d,₹ 35.88 Lakh,"161,592 km",Diesel,Mumbai,2013
Maruti Suzuki Baleno Delta 1.2,₹ 1.20 Lakh,"177,232 km",Diesel,Chennai,2013
Kia Carens Prestige,₹ 7.38 Lakh,"94,811 km",Petrol,Pune,2020
Mahindra Scorpio S11,₹ 9.98 Lakh,"36,405 km",Petrol,Delhi,2021
Mahindra Thar LX,₹ 7.83 Lakh,"75,265 km",CNG,Kolkata,2018
Kia Sonet GTX,₹ 8.52 Lakh,"82,983 km",CNG,Noida,2019
Audi A4 35 TDI,₹ 31.60 Lakh,"130,437 km",Diesel,Noida,2014
BMW 5 Series 520d,₹ 37.83 Lakh,"99,745 km",Petrol,Delhi,2017
BMW 5 Series 520d,₹ 33.81 Lakh,"178,384 km",Petrol,Pune,2012
Mahindra XUV500 W8,₹ 3.30 Lakh,"176,909 km",CNG,Hyderabad,2014
Tata Tiago XT,₹ 1.20 Lakh,"168,528 km",Diesel,Pune,2013
Tata Tiago XT,₹ 6.15 Lakh,"65,841 km",Diesel,Pune,2019
Hyundai Creta SX,₹ 4.43 Lakh,"62,351 km",Diesel,Bangalore,2022
Audi Q5 quattro,₹ 30.64 Lakh,"174,513 km",Diesel,Mumbai,2014
Maruti Suzuki Vitara Brezza VDi,₹ 1.20 Lakh,"141,428 km",Diesel,Noida,2015
BMW X1 sDrive20d,₹ 35.94 Lakh,"153,890 km",Diesel,Delhi,2014
Kia Sonet GTX,₹ 6.20 Lakh,"116,240 km",Petrol,Bangalore,2016
Hyundai Elite i20 Sportz,₹ 1.20 Lakh,"160,694 km",Petrol,Ahmedabad,2013
Mahindra Thar LX,₹ 8.18 Lakh,"80,493 km",CNG,Thane,2019
Hyundai Santro Sportz,₹ 6.90 Lakh,"30,190 km",Diesel,Delhi,2023
Audi Q3 Premium,₹ 31.03 Lakh,"162,062 km",Diesel,Mumbai,2015
Mercedes-Benz E-Class E220d,₹ 47.46 Lakh,"132,635 km",Diesel,Kolkata,2015
BMW 5 Series 520d,₹ 36.99 Lakh,"140,649 km",Diesel,Delhi,2014
Toyota Glanza G,₹ 6.79 Lakh,"114,979 km",Petrol,Bangalore,2018
Tata Safari XZ+,₹ 7.15 Lakh,"59,286 km",CNG,Hyderabad,2022
BMW X1 sDrive20d,₹ 42.09 Lakh,"76,603 km",Diesel,Pune,2022
BMW X1 sDrive20d,₹ 38.88 Lakh,"94,035 km",Petrol,Thane,2018
Hyundai Creta SX,₹ 1.20 Lakh,"185,884 km",Diesel,Chennai,2013
Mahindra XUV500 W8,₹ 9.83 Lakh,"47,094 km",Diesel,Delhi,2022
Mahindra Scorpio S11,₹ 3.62 Lakh,"154,042 km",Petrol,Kolkata,2013
BMW X1 sDrive20d,₹ 38.67 Lakh,"110,889 km",Diesel,Mumbai,2018
Audi A4 35 TDI,₹ 33.30 Lakh,"120,141 km",Petrol,Ahmedabad,2018
BMW 5 Series 520d,₹ 38.27 Lakh,"108,690 km",Petrol,Mumbai,2018
Toyota Innova Crysta GX,₹ 11.28 Lakh,"57,302 km",Diesel,Hyderabad,2022
Honda BR-V VX,₹ 1.57 Lakh,"127,633 km",CNG,Delhi,2015
Mercedes-Benz GLA 220d,₹ 47.58 Lakh,"123,287 km",Diesel,Chennai,2017
Mahindra Thar LX,₹ 8.15 Lakh,"87,847 km",Petrol,Mumbai,2020
Mahindra Scorpio S11,₹ 4.14 Lakh,"159,802 km",Diesel,Hyderabad,2015
Honda Amaze VX,₹ 2.54 Lakh,"110,875 km",Diesel,Hyderabad,2017
Toyota Glanza G,₹ 3.18 Lakh,"184,365 km",CNG,Delhi,2012
BMW 3 Series 320d,₹ 35.26 Lakh,"132,385 km",Petrol,Pune,2014
Toyota Glanza G,₹ 6.06 Lakh,"124,988 km",Diesel,Chennai,2016
Tata Nexon XZ+,₹ 1.20 Lakh,"139,025 km",Petrol,Thane,2013
Kia Seltos GTX,₹ 2.58 Lakh,"172,308 km",Petrol,Delhi,2012
Kia Seltos GTX,₹ 9.63 Lakh,"50,025 km",Diesel,Ahmedabad,2021
Maruti Suzuki Ciaz ZXI+,₹ 1.20 Lakh,"119,683 km",CNG,Noida,2016
Tata Safari XZ+,₹ 1.20 Lakh,"162,404 km",Petrol,Chennai,2013
BMW 5 Series 520d,₹ 43.53 Lakh,"32,206 km",Diesel,Kolkata,2023
Mahindra Scorpio S11,₹ 10.20 Lakh,"39,138 km",Petrol,Kolkata,2023
Maruti Suzuki Ertiga VXI CNG,₹ 1.20 Lakh,"124,089 km",Petrol,Pune,2015
Hyundai Grand i10 Magna,₹ 3.82 Lakh,"81,458 km",Petrol,Hyderabad,2020
BMW X1 sDrive20d,₹ 36.65 Lakh,"147,537 km",Petrol,Thane,2015
Mercedes-Benz C-Class C200,₹ 43.93 Lakh,"179,133 km",Petrol,Pune,2012
Mahindra XUV500 W8,₹ 2.34 Lakh,"166,277 km",Diesel,Mumbai,2012
Toyota Corolla Altis G,₹ 8.20 Lakh,"102,955 km",CNG,Kolkata,2019
Toyota Innova Crysta GX,₹ 9.49 Lakh,"85,313 km",CNG,Delhi,2019
Kia Carens Prestige,₹ 4.01 Lakh,"147,054 km",Diesel,Bangalore,2013
Honda BR-V VX,₹ 7.13 Lakh,"46,749 km",Petrol,Mumbai,2023
BMW 3 Series 320d,₹ 42.15 Lakh,"58,500 km",Petrol,Bangalore,2022
Audi Q3 Premium,₹ 33.71 Lakh,"106,992 km",Petrol,Pune,2018
Mercedes-Benz E-Class E220d,₹ 51.14 Lakh,"65,348 km",Diesel,Bangalore,2021
Toyota Corolla Altis G,₹ 11.75 Lakh,"29,717 km",Diesel,Kolkata,2023
Mahindra Scorpio S11,₹ 10.44 Lakh,"52,826 km",Petrol,Bangalore,2023
BMW 3 Series 320d,₹ 38.22 Lakh,"107,075 km",Diesel,Mumbai,2017
Toyota Fortuner 2.8 4x2,₹ 11.48 Lakh,"44,438 km",Petrol,Thane,2023
Hyundai Grand i10 Magna,₹ 5.22 Lakh,"58,134 km",Diesel,Thane,2021
Mahindra Scorpio S11,₹ 1.82 Lakh,"174,368 km",Petrol,Pune,2012
Kia Carens Prestige,₹ 11.21 Lakh,"35,236 km",Diesel,Pune,2023
Toyota Glanza G,₹ 10.17 Lakh,"80,775 km",Petrol,Delhi,2021
Tata Harrier XZ,₹ 2.79 Lakh,"119,246 km",CNG,Noida,2016
Kia Sonet GTX,₹ 8.97 Lakh,"62,567 km",CNG,Noida,2021
Mercedes-Benz GLA 220d,₹ 49.29 Lakh,"89,221 km",Diesel,Hyderabad,2019
Mercedes-Benz C-Class C200,₹ 46.70 Lakh,"149,849 km",Diesel,Kolkata,2014
Mahindra XUV500 W8,₹ 2.05 Lakh,"187,195 km",Diesel,Kolkata,2012
Audi A4 35 TDI,₹ 31.63 Lakh,"153,510 km",Petrol,Chennai,2015
BMW 5 Series 520d,₹ 38.10 Lakh,"130,539 km",Diesel,Noida,2016
Honda Amaze VX,₹ 6.87 Lakh,"32,105 km",Petrol,Chennai,2023
BMW X1 sDrive20d,₹ 36.84 Lakh,"118,943 km",Petrol,Ahmedabad,2016
Mahindra Thar LX,₹ 10.04 Lakh,"38,914 km",Diesel,Chennai,2022
Audi A4 35 TDI,₹ 34.44 Lakh,"81,359 km",Diesel,Hyderabad,2018
Audi A4 35 TDI,₹ 28.18 Lakh,"192,837 km",Petrol,Ahmedabad,2012
Mahindra Thar LX,₹ 8.28 Lakh,"91,444 km",Petrol,Pune,2020
Kia Seltos GTX,₹ 10.59 Lakh,"33,242 km",CNG,Pune,2023
Maruti Suzuki Alto 800 LXi,₹ 3.13 Lakh,"77,993 km",CNG,Kolkata,2023
BMW X1 sDrive20d,₹ 42.36 Lakh,"34,898 km",Diesel,Mumbai,2022
Mercedes-Benz GLA 220d,₹ 46.03 Lakh,"146,939 km",Diesel,Delhi,2014
Hyundai Grand i10 Magna,₹ 2.58 Lakh,"81,801 km",CNG,Mumbai,2019
Audi Q3 Premium,₹ 32.32 Lakh,"125,979 km",Petrol,Ahmedabad,2015
Honda BR-V VX,₹ 6.53 Lakh,"24,761 km",Diesel,Thane,2023
Kia Sonet GTX,₹ 10.45 Lakh,"50,872 km",CNG,Bangalore,2022
Hyundai Creta SX,₹ 2.79 Lakh,"85,150 km",Petrol,Pune,2019
Audi Q3 Premium,₹ 31.03 Lakh,"133,784 km",Diesel,Pune,2014
Mahindra XUV500 W8,₹ 7.27 Lakh,"95,675 km",Diesel,Noida,2017
Hyundai Verna SX,₹ 1.63 Lakh,"111,825 km",Petrol,Delhi,2019
Mercedes-Benz GLA 220d,₹ 43.88 Lakh,"187,118 km",Diesel,Mumbai,2012
Mahindra Thar LX,₹ 3.38 Lakh,"181,604 km",Diesel,Hyderabad,2013
Honda Amaze VX,₹ 1.20 Lakh,"152,957 km",Diesel,Pune,2012
Honda BR-V VX,₹ 2.25 Lakh,"93,457 km",Diesel,Hyderabad,2017
Tata Tiago XT,₹ 7.15 Lakh,"52,726 km",Diesel,Pune,2023
Mahindra Scorpio S11,₹ 5.85 Lakh,"102,992 km",Diesel,Bangalore,2017
Mercedes-Benz E-Class E220d,₹ 45.62 Lakh,"162,983 km",Diesel,Chennai,2014
Tata Harrier XZ,₹ 2.64 Lakh,"108,580 km",CNG,Pune,2017
Toyota Innova Crysta GX,₹ 5.38 Lakh,"123,499 km",Diesel,Pune,2015
Hyundai Verna SX,₹ 5.13 Lakh,"43,741 km",Diesel,Noida,2022
Mercedes-Benz E-Class E220d,₹ 52.75 Lakh,"43,001 km",Diesel,Ahmedabad,2022
Mahindra XUV500 W8,₹ 3.59 Lakh,"139,460 km",CNG,Delhi,2014
Mahindra Thar LX,₹ 3.52 Lakh,"154,135 km",Diesel,Thane,2014
Maruti Suzuki S-Presso VXi,₹ 2.71 Lakh,"49,865 km",Diesel,Chennai,2021
Toyota Innova Crysta GX,₹ 11.68 Lakh,"45,248 km",Diesel,Noida,2023
Kia Sonet GTX,₹ 1.82 Lakh,"197,173 km",CNG,Delhi,2012
Tata Safari XZ+,₹ 6.18 Lakh,"60,509 km",Petrol,Bangalore,2021
Tata Harrier XZ,₹ 7.23 Lakh,"65,073 km",Diesel,Mumbai,2021
Tata Harrier XZ,₹ 2.99 Lakh,"106,670 km",Diesel,Chennai,2017
Maruti Suzuki Baleno Delta 1.2,₹ 1.20 Lakh,"144,535 km",Petrol,Bangalore,2015
Toyota Etios Liva G,₹ 3.72 Lakh,"154,182 km",CNG,Hyderabad,2013
Audi Q3 Premium,₹ 29.68 Lakh,"162,078 km",Petrol,Thane,2012
Toyota Etios Liva G,₹ 11.55 Lakh,"54,565 km",Diesel,Kolkata,2022
Hyundai Venue S,₹ 1.20 Lakh,"137,307 km",Diesel,Ahmedabad,2014
Kia Carens Prestige,₹ 6.28 Lakh,"126,527 km",CNG,Delhi,2018
Mercedes-Benz C-Class C200,₹ 46.56 Lakh,"142,657 km",Diesel,Ahmedabad,2015
Audi A4 35 TDI,₹ 36.40 Lakh,"60,049 km",Petrol,Delhi,2021
Honda WR-V VX,₹ 1.20 Lakh,"146,783 km",Petrol,Ahmedabad,2015
Honda WR-V VX,₹ 1.20 Lakh,"151,792 km",Diesel,Pune,2014
BMW 3 Series 320d,₹ 37.72 Lakh,"137,135 km",Diesel,Chennai,2016
Hyundai Venue S,₹ 1.20 Lakh,"157,762 km",Diesel,Delhi,2013
Kia Seltos GTX,₹ 3.46 Lakh,"142,406 km",Diesel,Kolkata,2014
Kia Sonet GTX,₹ 1.94 Lakh,"187,238 km",Diesel,Chennai,2012
Hyundai Verna SX,₹ 3.68 Lakh,"68,087 km",CNG,Ahmedabad,2019
Mahindra XUV500 W8,₹ 4.54 Lakh,"148,729 km",Diesel,Thane,2014
Hyundai Creta SX,₹ 1.20 Lakh,"158,431 km",CNG,Pune,2012
Mercedes-Benz GLA 220d,₹ 49.06 Lakh,"112,902 km",Petrol,Mumbai,2019
Maruti Suzuki Swift VXi,₹ 1.20 Lakh,"85,272 km",CNG,Ahmedabad,2019
Mahindra Scorpio S11,₹ 4.86 Lakh,"125,950 km",Petrol,Thane,2016
Tata Tiago XT,₹ 3.95 Lakh,"111,567 km",CNG,Mumbai,2018
Mahindra Scorpio S11,₹ 1.96 Lakh,"174,167 km",CNG,Chennai,2012
Hyundai Verna SX,₹ 1.20 Lakh,"165,711 km",Diesel,Chennai,2013
Mahindra Thar LX,₹ 11.40 Lakh,"45,774 km",CNG,Hyderabad,2023
Audi Q5 quattro,₹ 34.94 Lakh,"99,325 km",Diesel,Bangalore,2019
Hyundai Venue S,₹ 3.21 Lakh,"79,695 km",CNG,Delhi,2020
Tata Safari XZ+,₹ 4.20 Lakh,"130,117 km",Diesel,Delhi,2018
Kia Seltos GTX,₹ 5.40 Lakh,"141,122 km",CNG,Pune,2015
Mercedes-Benz GLA 220d,₹ 50.73 Lakh,"82,464 km",Diesel,Ahmedabad,2020
Toyota Etios Liva G,₹ 6.22 Lakh,"117,886 km",CNG,Bangalore,2016
Maruti Suzuki Ertiga VXI CNG,₹ 1.20 Lakh,"144,825 km",Diesel,Hyderabad,2014
Kia Carens Prestige,₹ 4.21 Lakh,"140,382 km",Diesel,Pune,2014
Mahindra XUV500 W8,₹ 4.61 Lakh,"139,970 km",Petrol,Delhi,2015
Mercedes-Benz E-Class E220d,₹ 50.47 Lakh,"83,619 km",Petrol,Noida,2021
Kia Sonet GTX,₹ 7.96 Lakh,"87,917 km",Diesel,Kolkata,2020
BMW 3 Series 320d,₹ 40.31 Lakh,"77,863 km",Diesel,Chennai,2020
Maruti Suzuki Swift VXi,₹ 3.87 Lakh,"18,360 km",Petrol,Hyderabad,2022
Audi Q3 Premium,₹ 32.12 Lakh,"127,936 km",Petrol,Ahmedabad,2016
BMW 3 Series 320d,₹ 35.70 Lakh,"143,870 km",Petrol,Noida,2014
Maruti Suzuki Ciaz ZXI+,₹ 2.39 Lakh,"71,879 km",CNG,Kolkata,2020
Kia Carens Prestige,₹ 3.93 Lakh,"127,870 km",Petrol,Delhi,2014
Toyota Glanza G,₹ 10.70 Lakh,"85,238 km",Diesel,Bangalore,2021
Kia Carens Prestige,₹ 6.78 Lakh,"95,970 km",CNG,Pune,2018
Mahindra Scorpio S11,₹ 3.03 Lakh,"167,740 km",CNG,Ahmedabad,2013
Audi Q3 Premium,₹ 31.85 Lakh,"145,874 km",Petrol,Pune,2015
BMW 3 Series 320d,₹ 35.12 Lakh,"138,141 km",Petrol,Pune,2014
Mahindra Thar LX,₹ 10.27 Lakh,"65,279 km",Diesel,Noida,2022
Kia Sonet GTX,₹ 4.46 Lakh,"160,111 km",CNG,Mumbai,2015
Honda BR-V VX,₹ 6.08 Lakh,"60,084 km",CNG,Chennai,2021
Mahindra Scorpio S11,₹ 4.69 Lakh,"136,896 km",Petrol,Noida,2015
Hyundai Elite i20 Sportz,₹ 1.20 Lakh,"171,900 km",CNG,Chennai,2012
Toyota Fortuner 2.8 4x2,₹ 8.88 Lakh,"64,140 km",Diesel,Hyderabad,2019
Toyota Innova Crysta GX,₹ 4.78 Lakh,"142,210 km",Petrol,Noida,2014
Toyota Corolla Altis G,₹ 8.86 Lakh,"113,525 km",Petrol,Bangalore,2019
Audi Q5 quattro,₹ 30.16 Lakh,"168,576 km",Diesel,Hyderabad,2013
Hyundai Grand i10 Magna,₹ 6.59 Lakh,"19,399 km",Petrol,Chennai,2023
BMW 5 Series 520d,₹ 35.48 Lakh,"167,218 km",Diesel,Noida,2013
Audi Q5 quattro,₹ 30.24 Lakh,"143,480 km",Petrol,Kolkata,2012
Maruti Suzuki Ciaz ZXI+,₹ 1.20 Lakh,"110,111 km",Petrol,Ahmedabad,2018
Audi Q5 quattro,₹ 37.61 Lakh,"36,001 km",Petrol,Chennai,2022
Hyundai Creta SX,₹ 1.20 Lakh,"125,788 km",Petrol,Bangalore,2016
Mahindra XUV500 W8,₹ 4.79 Lakh,"121,217 km",Diesel,Hyderabad,2015
Mahindra Scorpio S11,₹ 11.01 Lakh,"63,972 km",Diesel,Hyderabad,2023
Mahindra Thar LX,₹ 11.26 Lakh,"52,536 km",Diesel,Ahmedabad,2023
Tata Tiago XT,₹ 5.41 Lakh,"71,425 km",CNG,Pune,2021
Mahindra Scorpio S11,₹ 5.88 Lakh,"114,467 km",CNG,Pune,2017
Honda BR-V VX,₹ 5.61 Lakh,"46,605 km",CNG,Pune,2022
Honda Jazz VX,₹ 4.77 Lakh,"82,851 km",Diesel,Chennai,2021
Toyota Glanza G,₹ 5.37 Lakh,"131,108 km",Petrol,Pune,2015
Audi Q5 quattro,₹ 35.56 Lakh,"73,603 km",Petrol,Kolkata,2020
Honda Amaze VX,₹ 5.81 Lakh,"66,091 km",Diesel,Thane,2022
BMW X1 sDrive20d,₹ 35.34 Lakh,"168,494 km",Petrol,Bangalore,2014
Kia Seltos GTX,₹ 9.62 Lakh,"63,381 km",Diesel,Hyderabad,2022
Tata Nexon XZ+,₹ 6.91 Lakh,"49,405 km",Petrol,Ahmedabad,2022
Mercedes-Benz GLA 220d,₹ 44.14 Lakh,"185,429 km",Diesel,Hyderabad,2012
Maruti Suzuki Ertiga VXI CNG,₹ 3.21 Lakh,"33,408 km",Petrol,Ahmedabad,2022
Tata Nexon XZ+,₹ 1.20 Lakh,"159,213 km",Petrol,Pune,2012
Honda Jazz VX,₹ 1.20 Lakh,"141,804 km",CNG,Kolkata,2015
Mercedes-Benz E-Class E220d,₹ 50.81 Lakh,"73,601 km",Diesel,Bangalore,2020
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"156,490 km",Petrol,Noida,2015
BMW 5 Series 520d,₹ 34.83 Lakh,"140,634 km",Petrol,Delhi,2013
Hyundai Venue S,₹ 1.20 Lakh,"156,187 km",Diesel,Hyderabad,2013
Mercedes-Benz C-Class C200,₹ 51.71 Lakh,"49,474 km",Petrol,Delhi,2021
BMW X1 sDrive20d,₹ 36.06 Lakh,"138,248 km",Petrol,Mumbai,2015
Kia Carens Prestige,₹ 5.61 Lakh,"117,528 km",CNG,Kolkata,2016
Tata Tiago XT,₹ 4.95 Lakh,"77,347 km",Petrol,Ahmedabad,2020
Audi Q5 quattro,₹ 31.93 Lakh,"120,898 km",Diesel,Kolkata,2016
Audi Q3 Premium,₹ 34.33 Lakh,"84,850 km",Diesel,Bangalore,2019
Kia Carens Prestige,₹ 5.81 Lakh,"144,790 km",Diesel,Thane,2016
Toyota Glanza G,₹ 5.25 Lakh,"150,371 km",Petrol,Pune,2015
Mahindra Scorpio S11,₹ 7.72 Lakh,"97,089 km",CNG,Hyderabad,2019
Honda Amaze VX,₹ 1.20 Lakh,"155,107 km",Petrol,Chennai,2014
Honda BR-V VX,₹ 6.41 Lakh,"69,567 km",Diesel,Noida,2022
Tata Harrier XZ,₹ 1.99 Lakh,"150,095 km",Diesel,Pune,2016
Tata Tiago XT,₹ 8.11 Lakh,"28,942 km",Diesel,Pune,2023
Kia Sonet GTX,₹ 3.05 Lakh,"188,761 km",Diesel,Mumbai,2012
Mahindra Scorpio S11,₹ 2.89 Lakh,"169,231 km",Petrol,Hyderabad,2014
Tata Tiago XT,₹ 2.96 Lakh,"109,793 km",Petrol,Ahmedabad,2017
Kia Sonet GTX,₹ 8.45 Lakh,"69,557 km",Petrol,Noida,2020
Tata Nexon XZ+,₹ 1.20 Lakh,"158,054 km",Petrol,Bangalore,2013
BMW X1 sDrive20d,₹ 42.35 Lakh,"33,618 km",Diesel,Chennai,2021
BMW 3 Series 320d,₹ 36.50 Lakh,"131,012 km",Petrol,Mumbai,2016
Mahindra Thar LX,₹ 8.06 Lakh,"58,438 km",Petrol,Kolkata,2020
Hyundai Elite i20 Sportz,₹ 6.25 Lakh,"60,903 km",Diesel,Bangalore,2023
Mercedes-Benz E-Class E220d,₹ 51.57 Lakh,"66,591 km",Diesel,Ahmedabad,2021
Tata Tiago XT,₹ 7.96 Lakh,"45,898 km",Petrol,Bangalore,2023
Hyundai i10 Magna,₹ 6.45 Lakh,"38,498 km",Diesel,Kolkata,2023
Toyota Fortuner 2.8 4x2,₹ 7.54 Lakh,"102,887 km",Diesel,Hyderabad,2017
Mahindra XUV500 W8,₹ 9.31 Lakh,"62,142 km",CNG,Mumbai,2022
Kia Sonet GTX,₹ 7.74 Lakh,"99,341 km",Diesel,Mumbai,2018
Maruti Suzuki Vitara Brezza VDi,₹ 1.20 Lakh,"136,749 km",CNG,Ahmedabad,2012
BMW 5 Series 520d,₹ 41.74 Lakh,"49,119 km",Petrol,Delhi,2021
Mercedes-Benz C-Class C200,₹ 51.34 Lakh,"79,823 km",Diesel,Noida,2020
Mercedes-Benz GLA 220d,₹ 47.65 Lakh,"122,489 km",Diesel,Chennai,2015
BMW 5 Series 520d,₹ 42.64 Lakh,"47,196 km",Diesel,Noida,2023
Audi Q5 quattro,₹ 37.30 Lakh,"49,782 km",Petrol,Mumbai,2023
Tata Nexon XZ+,₹ 5.94 Lakh,"66,105 km",Petrol,Ahmedabad,2021
Tata Harrier XZ,₹ 6.37 Lakh,"62,934 km",CNG,Ahmedabad,2021
Toyota Corolla Altis G,₹ 6.45 Lakh,"127,892 km",CNG,Bangalore,2017
Honda Jazz VX,₹ 1.20 Lakh,"113,182 km",Petrol,Delhi,2016
Mercedes-Benz C-Class C200,₹ 46.92 Lakh,"120,092 km",Petrol,Ahmedabad,2014
Toyota Fortuner 2.8 4x2,₹ 7.17 Lakh,"117,563 km",Petrol,Chennai,2016
Toyota Fortuner 2.8 4x2,₹ 7.51 Lakh,"137,236 km",Diesel,Delhi,2017
Kia Seltos GTX,₹ 7.48 Lakh,"93,197 km",CNG,Hyderabad,2019
BMW 5 Series 520d,₹ 39.82 Lakh,"107,534 km",Diesel,Delhi,2018
Audi Q5 quattro,₹ 38.07 Lakh,"60,539 km",Diesel,Bangalore,2023
Hyundai Venue S,₹ 5.80 Lakh,"25,207 km",Diesel,Chennai,2023
Hyundai i10 Magna,₹ 3.54 Lakh,"64,773 km",Diesel,Kolkata,2020
Hyundai Venue S,₹ 1.20 Lakh,"194,621 km",Diesel,Delhi,2012
Tata Nexon XZ+,₹ 3.53 Lakh,"101,986 km",CNG,Pune,2018
Hyundai Santro Sportz,₹ 5.05 Lakh,"62,049 km",Petrol,Pune,2022
Mahindra XUV500 W8,₹ 4.23 Lakh,"126,214 km",Petrol,Bangalore,2014
Honda BR-V VX,₹ 1.20 Lakh,"157,602 km",Petrol,Mumbai,2014
Toyota Innova Crysta GX,₹ 7.55 Lakh,"123,427 km",CNG,Chennai,2017
Kia Seltos GTX,₹ 3.19 Lakh,"177,652 km",CNG,Bangalore,2014
Hyundai i10 Magna,₹ 1.20 Lakh,"136,875 km",Petrol,Kolkata,2014
Kia Carens Prestige,₹ 6.73 Lakh,"120,921 km",Diesel,Mumbai,2017
Mahindra XUV500 W8,₹ 8.30 Lakh,"83,901 km",Petrol,Bangalore,2019
Maruti Suzuki Ertiga VXI CNG,₹ 1.86 Lakh,"63,742 km",Petrol,Mumbai,2021
Toyota Glanza G,₹ 8.66 Lakh,"93,789 km",Petrol,Delhi,2018
BMW 5 Series 520d,₹ 41.07 Lakh,"54,975 km",Diesel,Pune,2020
Tata Harrier XZ,₹ 2.85 Lakh,"121,653 km",CNG,Thane,2017
Mercedes-Benz GLA 220d,₹ 52.36 Lakh,"52,495 km",Diesel,Bangalore,2023
Honda Jazz VX,₹ 1.20 Lakh,"144,960 km",CNG,Delhi,2015
Kia Sonet GTX,₹ 8.68 Lakh,"71,783 km",Petrol,Pune,2021
