car_name,car_price_in_rupees,kms_driven,fuel_type,city,year_of_manufacture
Mahindra XUV500 W8,₹ 6.40 Lakh,"109,557 km",Petrol,Pune,2015
Skoda Slavia Style,₹ 14.79 Lakh,"102,509 km",Hybrid,Jaipur,2019
Nissan Magnite XV,₹ 5.33 Lakh,"88,156 km",Petrol,Ahmedabad,2021
Mercedes-Benz GLA 200,₹ 26.58 Lakh,"164,469 km",Petrol,Hyderabad,2014
Volvo XC60,₹ 28.91 Lakh,"175,864 km",Diesel,Bangalore,2015
Mercedes-Benz C-Class C200,₹ 22.13 Lakh,"176,492 km",Diesel,Delhi,2012
Mercedes-Benz E-Class E220d,₹ 55.32 Lakh,"43,412 km",Petrol,Lucknow,2023
Lexus NX 350h,₹ 30.93 Lakh,"145,021 km",CNG,Kochi,2014
Volkswagen Polo GT,₹ 12.11 Lakh,"88,469 km",Petrol,Pune,2019
Maruti Suzuki Swift VXi,₹ 6.47 Lakh,"72,507 km",CNG,Bangalore,2024
Toyota Urban Cruiser,₹ 16.73 Lakh,"28,657 km",CNG,Delhi,2024
Toyota Fortuner 4x2,₹ 5.51 Lakh,"149,655 km",Diesel,Jaipur,2012
MG Astor Savvy,₹ 16.30 Lakh,"45,611 km",Petrol,Jaipur,2025
Maruti Suzuki WagonR VXi,₹ 5.86 Lakh,"89,831 km",Diesel,Mumbai,2018
Maruti Suzuki Swift VXi,₹ 1.82 Lakh,"109,877 km",Diesel,Hyderabad,2014
Ford Endeavour Titanium,₹ 13.99 Lakh,"39,867 km",Petrol,Lucknow,2025
Skoda Superb L&K,₹ 7.36 Lakh,"185,113 km",Diesel,Pune,2012
Kia Carens Prestige,₹ 9.81 Lakh,"82,964 km",Petrol,Lucknow,2019
Nissan Magnite XV,₹ 6.93 Lakh,"70,012 km",Electric,Ahmedabad,2018
Toyota Glanza G,₹ 9.41 Lakh,"109,922 km",CNG,Delhi,2016
Lexus ES 300h,₹ 36.96 Lakh,"136,657 km",Petrol,Mumbai,2015
MG ZS EV,₹ 14.58 Lakh,"58,306 km",Petrol,Jaipur,2021
Audi A4 35 TDI,₹ 32.06 Lakh,"100,349 km",Petrol,Noida,2019
Kia Carens Prestige,₹ 7.50 Lakh,"102,792 km",Diesel,Jaipur,2015
Volvo XC60,₹ 40.78 Lakh,"62,506 km",Petrol,Noida,2022
Toyota Innova Crysta GX,₹ 14.22 Lakh,"40,788 km",Petrol,Kolkata,2023
Volvo XC60,₹ 31.90 Lakh,"110,008 km",Petrol,Hyderabad,2017
MG Astor Savvy,₹ 7.18 Lakh,"139,393 km",Petrol,Bangalore,2014
Skoda Superb L&K,₹ 15.32 Lakh,"78,701 km",Diesel,Bangalore,2021
Honda BR-V VX,₹ 5.80 Lakh,"75,211 km",Diesel,Mumbai,2019
Mercedes-Benz E-Class E220d,₹ 45.54 Lakh,"53,620 km",Hybrid,Bangalore,2020
Kia Carens Prestige,₹ 11.03 Lakh,"57,234 km",Petrol,Bangalore,2021
Jaguar F-Pace,₹ 26.84 Lakh,"153,972 km",Electric,Delhi,2013
Kia Carens Prestige,₹ 18.08 Lakh,"63,081 km",Hybrid,Chennai,2025
Volkswagen Taigun GT,₹ 11.88 Lakh,"62,020 km",Petrol,Ahmedabad,2021
Nissan Magnite XV,₹ 1.90 Lakh,"146,302 km",Petrol,Lucknow,2013
Mahindra XUV500 W8,₹ 9.93 Lakh,"104,079 km",Diesel,Mumbai,2019
Tata Nexon XZ+,₹ 10.84 Lakh,"120,797 km",Electric,Jaipur,2018
MG Hector Sharp,₹ 14.91 Lakh,"77,774 km",Electric,Bangalore,2021
Toyota Glanza G,₹ 7.52 Lakh,"167,904 km",Diesel,Noida,2013
Renault Triber RXZ,₹ 4.50 Lakh,"92,789 km",Diesel,Noida,2018
Tata Harrier XZ,₹ 7.33 Lakh,"130,789 km",Diesel,Kolkata,2016
Jeep Compass Limited,₹ 15.09 Lakh,"129,453 km",Diesel,Delhi,2015
Jeep Compass Limited,₹ 30.23 Lakh,"44,246 km",Hybrid,Ahmedabad,2023
Volkswagen Polo GT,₹ 14.38 Lakh,"73,151 km",CNG,Kochi,2022
Audi Q3 Premium,₹ 23.10 Lakh,"91,792 km",Petrol,Lucknow,2017
BMW 3 Series 320d,₹ 23.42 Lakh,"165,916 km",Electric,Kolkata,2013
Mercedes-Benz E-Class E220d,₹ 46.25 Lakh,"68,825 km",Petrol,Jaipur,2020
Skoda Slavia Style,₹ 11.51 Lakh,"139,247 km",Diesel,Pune,2017
BMW X1 sDrive,₹ 49.90 Lakh,"38,383 km",Hybrid,Pune,2024
Mahindra Thar LX,₹ 13.11 Lakh,"60,756 km",Diesel,Bangalore,2021
Lexus ES 300h,₹ 44.57 Lakh,"107,433 km",Petrol,Thane,2017
Skoda Kushaq Style,₹ 11.79 Lakh,"79,278 km",Diesel,Chennai,2018
Mercedes-Benz E-Class E220d,₹ 29.70 Lakh,"135,894 km",Petrol,Chennai,2015
Volvo XC40 Recharge,₹ 23.03 Lakh,"179,634 km",Petrol,Lucknow,2015
Volkswagen Virtus GT,₹ 5.64 Lakh,"166,835 km",Diesel,Hyderabad,2013
BMW 5 Series 530d,₹ 29.84 Lakh,"121,758 km",CNG,Kolkata,2016
Kia Carens Prestige,₹ 8.67 Lakh,"100,716 km",Diesel,Kolkata,2019
Nissan Magnite XV,₹ 9.68 Lakh,"38,199 km",Electric,Kochi,2023
Lexus NX 350h,₹ 67.29 Lakh,"33,731 km",CNG,Chennai,2025
MG ZS EV,₹ 8.34 Lakh,"163,250 km",Diesel,Thane,2014
Mahindra Thar LX,₹ 4.08 Lakh,"196,132 km",Diesel,Chennai,2012
Hyundai i20 Asta,₹ 6.55 Lakh,"116,172 km",Petrol,Ahmedabad,2019
Mahindra Scorpio N Z8,₹ 16.63 Lakh,"32,476 km",Petrol,Noida,2024
Kia Sonet GTX,₹ 5.91 Lakh,"114,975 km",Petrol,Kolkata,2014
Nissan Magnite XV,₹ 3.04 Lakh,"179,560 km",Petrol,Mysuru,2014
Toyota Glanza G,₹ 14.98 Lakh,"70,723 km",Petrol,Mumbai,2024
Toyota Innova Crysta GX,₹ 9.29 Lakh,"149,304 km",Petrol,Ahmedabad,2015
Mercedes-Benz E-Class E220d,₹ 22.26 Lakh,"168,256 km",Diesel,Bangalore,2013
Mercedes-Benz C-Class C200,₹ 37.48 Lakh,"76,846 km",Petrol,Lucknow,2019
Nissan Magnite XV,₹ 4.77 Lakh,"108,590 km",Petrol,Chennai,2017
Volvo XC40 Recharge,₹ 33.66 Lakh,"124,111 km",Diesel,Mysuru,2017
MG ZS EV,₹ 12.21 Lakh,"87,019 km",Petrol,Hyderabad,2019
Maruti Suzuki WagonR VXi,₹ 1.38 Lakh,"128,727 km",Petrol,Bangalore,2014
Tata Punch Creative,₹ 10.97 Lakh,"44,997 km",Petrol,Lucknow,2021
Toyota Fortuner 4x2,₹ 7.22 Lakh,"119,211 km",Petrol,Thane,2015
Jeep Compass Limited,₹ 12.49 Lakh,"156,600 km",Petrol,Mumbai,2013
Honda City ZX,₹ 4.94 Lakh,"129,824 km",Diesel,Pune,2016
Hyundai Grand i10,₹ 5.73 Lakh,"174,112 km",Petrol,Kolkata,2015
Renault Triber RXZ,₹ 3.45 Lakh,"88,831 km",Diesel,Ahmedabad,2018
Jaguar F-Pace,₹ 50.95 Lakh,"73,994 km",Petrol,Kochi,2021
Volkswagen Taigun GT,₹ 10.75 Lakh,"54,884 km",Petrol,Jaipur,2020
Toyota Fortuner 4x2,₹ 8.30 Lakh,"134,548 km",Diesel,Noida,2014
Nissan Magnite XV,₹ 4.49 Lakh,"133,524 km",CNG,Jaipur,2015
MG Astor Savvy,₹ 4.63 Lakh,"176,850 km",Diesel,Thane,2013
Skoda Kushaq Style,₹ 14.33 Lakh,"44,545 km",Petrol,Pune,2021
Honda BR-V VX,₹ 7.04 Lakh,"79,814 km",Diesel,Delhi,2021
Volkswagen Virtus GT,₹ 12.03 Lakh,"115,030 km",Electric,Noida,2016
Jeep Compass Limited,₹ 9.16 Lakh,"159,916 km",Diesel,Chennai,2012
Hyundai Verna SX,₹ 5.26 Lakh,"122,815 km",Petrol,Thane,2018
Volvo XC60,₹ 31.32 Lakh,"118,227 km",Electric,Mysuru,2017
Renault Triber RXZ,₹ 4.09 Lakh,"84,521 km",Diesel,Bangalore,2018
Mercedes-Benz C-Class C200,₹ 47.36 Lakh,"55,051 km",Petrol,Pune,2021
Volvo XC40 Recharge,₹ 29.14 Lakh,"130,983 km",CNG,Jaipur,2015
Volkswagen Taigun GT,₹ 14.38 Lakh,"3,000 km",Petrol,Jaipur,2024
Jaguar F-Pace,₹ 24.69 Lakh,"208,998 km",CNG,Mysuru,2012
Toyota Fortuner 4x2,₹ 8.02 Lakh,"182,601 km",Diesel,Mumbai,2014
Hyundai Venue SX,₹ 3.62 Lakh,"154,809 km",CNG,Noida,2014
Renault Kiger RXZ,₹ 2.91 Lakh,"158,911 km",Petrol,Mumbai,2013
Volvo XC40 Recharge,₹ 33.51 Lakh,"80,614 km",Petrol,Hyderabad,2019
Jeep Compass Limited,₹ 26.31 Lakh,"42,522 km",Diesel,Mumbai,2023
BMW 5 Series 530d,₹ 45.75 Lakh,"35,891 km",Petrol,Bangalore,2022
Skoda Slavia Style,₹ 7.91 Lakh,"187,048 km",Petrol,Mumbai,2013
Ford EcoSport Titanium,₹ 12.23 Lakh,"64,113 km",CNG,Hyderabad,2023
Tata Harrier XZ,₹ 10.35 Lakh,"40,136 km",Petrol,Jaipur,2023
Toyota Urban Cruiser,₹ 10.89 Lakh,"124,246 km",Diesel,Jaipur,2019
Hyundai i20 Asta,₹ 10.46 Lakh,"113,623 km",Electric,Jaipur,2020
BMW 3 Series 320d,₹ 28.51 Lakh,"121,799 km",Petrol,Kochi,2016
Volvo XC40 Recharge,₹ 24.58 Lakh,"133,325 km",Petrol,Pune,2016
Jaguar F-Pace,₹ 44.62 Lakh,"74,230 km",Petrol,Bangalore,2019
Volvo XC40 Recharge,₹ 34.99 Lakh,"102,493 km",Diesel,Lucknow,2019
Ford EcoSport Titanium,₹ 9.86 Lakh,"108,945 km",Petrol,Noida,2021
Toyota Fortuner 4x2,₹ 7.95 Lakh,"102,410 km",Petrol,Noida,2016
Audi A4 35 TDI,₹ 28.43 Lakh,"151,911 km",CNG,Kochi,2017
Honda Amaze VX,₹ 8.60 Lakh,"95,980 km",Hybrid,Chennai,2018
Mercedes-Benz E-Class E220d,₹ 44.33 Lakh,"80,898 km",Diesel,Jaipur,2020
BMW 3 Series 320d,₹ 32.61 Lakh,"144,110 km",Electric,Pune,2015
Maruti Suzuki Baleno Alpha,₹ 5.73 Lakh,"65,761 km",Diesel,Kochi,2021
Mahindra Scorpio N Z8,₹ 20.44 Lakh,"17,184 km",Electric,Mumbai,2025
Kia Carens Prestige,₹ 10.26 Lakh,"108,694 km",Diesel,Jaipur,2019
Ford EcoSport Titanium,₹ 9.06 Lakh,"88,882 km",Diesel,Kochi,2017
Skoda Kushaq Style,₹ 14.13 Lakh,"87,983 km",Petrol,Delhi,2020
Tata Punch Creative,₹ 7.55 Lakh,"108,331 km",Petrol,Delhi,2018
Audi Q5 quattro,₹ 27.78 Lakh,"103,593 km",Diesel,Kochi,2019
Mahindra XUV700 AX7,₹ 14.04 Lakh,"13,271 km",Petrol,Bangalore,2024
Mahindra XUV700 AX7,₹ 14.51 Lakh,"24,368 km",Diesel,Delhi,2022
Jeep Compass Limited,₹ 19.24 Lakh,"107,095 km",Petrol,Noida,2017
Hyundai Grand i10,₹ 8.66 Lakh,"133,008 km",Electric,Hyderabad,2015
Hyundai i20 Asta,₹ 10.60 Lakh,"27,942 km",CNG,Mumbai,2022
Skoda Kushaq Style,₹ 9.01 Lakh,"132,858 km",Petrol,Jaipur,2015
Ford Endeavour Titanium,₹ 5.84 Lakh,"162,259 km",Petrol,Noida,2015
Lexus NX 350h,₹ 47.83 Lakh,"113,534 km",Petrol,Mumbai,2018
Ford EcoSport Titanium,₹ 15.12 Lakh,"26,513 km",Petrol,Hyderabad,2025
Audi A4 35 TDI,₹ 37.31 Lakh,"36,214 km",Petrol,Mysuru,2023
Lexus NX 350h,₹ 64.61 Lakh,"24,460 km",Petrol,Pune,2023
Toyota Glanza G,₹ 8.80 Lakh,"160,777 km",Electric,Chennai,2013
Mercedes-Benz E-Class E220d,₹ 21.74 Lakh,"181,814 km",Petrol,Mumbai,2012
MG Astor Savvy,₹ 15.99 Lakh,"11,558 km",Petrol,Lucknow,2025
Renault Kiger RXZ,₹ 5.43 Lakh,"72,974 km",Petrol,Pune,2021
Jeep Compass Limited,₹ 25.67 Lakh,"44,225 km",Petrol,Lucknow,2022
Jaguar F-Pace,₹ 58.00 Lakh,"17,706 km",Diesel,Chennai,2025
Mahindra Scorpio N Z8,₹ 5.18 Lakh,"196,215 km",Diesel,Lucknow,2012
Nissan Magnite XV,₹ 4.48 Lakh,"92,016 km",Petrol,Mysuru,2020
Kia Carens Prestige,₹ 5.65 Lakh,"161,302 km",Diesel,Kolkata,2014
Mercedes-Benz E-Class E220d,₹ 35.58 Lakh,"119,492 km",Electric,Ahmedabad,2017
Mercedes-Benz GLA 200,₹ 18.12 Lakh,"156,619 km",CNG,Bangalore,2012
Nissan Magnite XV,₹ 4.37 Lakh,"100,537 km",Diesel,Noida,2020
Tata Harrier XZ,₹ 6.22 Lakh,"116,678 km",Diesel,Thane,2018
Volvo XC60,₹ 38.60 Lakh,"83,474 km",Petrol,Ahmedabad,2020
Hyundai Venue SX,₹ 9.95 Lakh,"29,064 km",Petrol,Mysuru,2025
Jaguar F-Pace,₹ 31.87 Lakh,"139,527 km",Petrol,Kolkata,2015
Lexus ES 300h,₹ 64.14 Lakh,"24,900 km",Petrol,Bangalore,2023
Jaguar XE Prestige,₹ 38.73 Lakh,"140,454 km",Diesel,Bangalore,2016
Ford EcoSport Titanium,₹ 11.41 Lakh,"32,992 km",Diesel,Ahmedabad,2022
Jeep Compass Limited,₹ 12.29 Lakh,"180,242 km",Hybrid,Hyderabad,2012
Toyota Innova Crysta GX,₹ 6.72 Lakh,"189,392 km",Petrol,Pune,2013
Jeep Compass Limited,₹ 22.68 Lakh,"87,518 km",Petrol,Kochi,2020
Volvo XC60,₹ 37.98 Lakh,"98,436 km",Diesel,Mysuru,2019
Honda BR-V VX,₹ 4.29 Lakh,"128,584 km",Petrol,Thane,2017
Volvo XC40 Recharge,₹ 28.15 Lakh,"117,835 km",Petrol,Lucknow,2017
Lexus ES 300h,₹ 49.28 Lakh,"61,342 km",Petrol,Lucknow,2019
Jeep Compass Limited,₹ 15.40 Lakh,"155,774 km",Petrol,Lucknow,2015
BMW 3 Series 320d,₹ 28.34 Lakh,"128,570 km",Hybrid,Chennai,2015
Tata Nexon XZ+,₹ 7.01 Lakh,"180,156 km",Electric,Delhi,2013
Hyundai i20 Asta,₹ 7.45 Lakh,"91,210 km",Petrol,Jaipur,2020
Audi Q5 quattro,₹ 19.53 Lakh,"146,442 km",Diesel,Bangalore,2015
Volvo XC60,₹ 28.33 Lakh,"122,502 km",Diesel,Thane,2016
Mercedes-Benz C-Class C200,₹ 34.48 Lakh,"117,066 km",CNG,Delhi,2018
Audi Q5 quattro,₹ 34.45 Lakh,"107,803 km",Electric,Bangalore,2020
Lexus NX 350h,₹ 40.47 Lakh,"108,154 km",Diesel,Mumbai,2016
Maruti Suzuki Dzire ZXi,₹ 5.82 Lakh,"49,566 km",CNG,Jaipur,2023
Volvo XC40 Recharge,₹ 43.79 Lakh,"45,584 km",Petrol,Mysuru,2024
Volkswagen Virtus GT,₹ 13.81 Lakh,"42,656 km",Petrol,Pune,2023
Mercedes-Benz E-Class E220d,₹ 25.56 Lakh,"137,261 km",Diesel,Noida,2014
Honda Amaze VX,₹ 6.78 Lakh,"94,272 km",Diesel,Mumbai,2021
Ford EcoSport Titanium,₹ 7.27 Lakh,"139,051 km",Petrol,Delhi,2015
Jaguar F-Pace,₹ 26.59 Lakh,"150,040 km",Petrol,Chennai,2013
MG ZS EV,₹ 10.37 Lakh,"68,424 km",Petrol,Hyderabad,2018
Maruti Suzuki Baleno Alpha,₹ 6.64 Lakh,"33,312 km",CNG,Chennai,2022
Ford EcoSport Titanium,₹ 8.67 Lakh,"71,082 km",Diesel,Noida,2019
Jaguar F-Pace,₹ 44.40 Lakh,"91,916 km",Petrol,Hyderabad,2019
Maruti Suzuki Dzire ZXi,₹ 7.39 Lakh,"127,753 km",Electric,Jaipur,2016
Mercedes-Benz E-Class E220d,₹ 40.71 Lakh,"93,206 km",Diesel,Chennai,2019
Audi A4 35 TDI,₹ 17.57 Lakh,"169,658 km",Petrol,Kochi,2014
Maruti Suzuki Swift VXi,₹ 5.55 Lakh,"3,000 km",CNG,Hyderabad,2024
Volvo XC40 Recharge,₹ 39.77 Lakh,"59,809 km",Electric,Pune,2019
Nissan Magnite XV,₹ 7.06 Lakh,"108,688 km",Diesel,Hyderabad,2020
BMW 3 Series 320d,₹ 53.63 Lakh,"14,271 km",Petrol,Jaipur,2025
Maruti Suzuki Brezza ZXi,₹ 4.81 Lakh,"142,223 km",Hybrid,Hyderabad,2016
Hyundai Creta SX,₹ 5.86 Lakh,"128,947 km",Petrol,Mysuru,2016
Jeep Compass Limited,₹ 15.91 Lakh,"163,540 km",Diesel,Ahmedabad,2016
Audi Q5 quattro,₹ 29.13 Lakh,"80,502 km",Petrol,Kochi,2020
MG ZS EV,₹ 15.04 Lakh,"60,179 km",Diesel,Hyderabad,2022
Ford EcoSport Titanium,₹ 13.55 Lakh,"61,742 km",Diesel,Kochi,2023
MG Hector Sharp,₹ 16.98 Lakh,"3,000 km",Petrol,Kochi,2025
Tata Nexon XZ+,₹ 2.91 Lakh,"167,187 km",Petrol,Bangalore,2013
Mahindra Scorpio N Z8,₹ 14.90 Lakh,"66,400 km",Petrol,Kochi,2023
Ford EcoSport Titanium,₹ 12.60 Lakh,"48,994 km",Diesel,Chennai,2021
Skoda Superb L&K,₹ 12.86 Lakh,"101,173 km",CNG,Jaipur,2018
Toyota Innova Crysta GX,₹ 15.13 Lakh,"86,778 km",Diesel,Lucknow,2022
Skoda Superb L&K,₹ 10.54 Lakh,"116,245 km",Diesel,Mysuru,2017
Honda City ZX,₹ 8.51 Lakh,"111,131 km",Hybrid,Pune,2019
Volvo XC60,₹ 28.33 Lakh,"113,962 km",Petrol,Mumbai,2016
Maruti Suzuki Baleno Alpha,₹ 3.59 Lakh,"153,074 km",CNG,Noida,2014
Skoda Kushaq Style,₹ 12.12 Lakh,"90,856 km",Petrol,Hyderabad,2019
Maruti Suzuki WagonR VXi,₹ 2.13 Lakh,"142,483 km",Diesel,Lucknow,2016
Ford EcoSport Titanium,₹ 6.94 Lakh,"134,439 km",Petrol,Delhi,2014
Lexus ES 300h,₹ 53.38 Lakh,"81,627 km",Diesel,Chennai,2021
BMW 3 Series 320d,₹ 24.50 Lakh,"133,337 km",Hybrid,Hyderabad,2013
Hyundai Grand i10,₹ 4.40 Lakh,"137,576 km",Diesel,Chennai,2013
MG Astor Savvy,₹ 14.57 Lakh,"108,688 km",Hybrid,Ahmedabad,2019
Lexus ES 300h,₹ 27.54 Lakh,"165,124 km",Hybrid,Hyderabad,2012
Volvo XC60,₹ 23.56 Lakh,"151,469 km",Petrol,Mysuru,2016
Mercedes-Benz GLA 200,₹ 57.82 Lakh,"26,351 km",Diesel,Kochi,2025
Audi Q5 quattro,₹ 40.38 Lakh,"36,690 km",Petrol,Bangalore,2023
Jeep Compass Limited,₹ 28.70 Lakh,"45,111 km",Petrol,Kolkata,2023
Audi A4 35 TDI,₹ 41.58 Lakh,"61,589 km",Petrol,Noida,2023
Tata Punch Creative,₹ 12.67 Lakh,"3,000 km",CNG,Pune,2025
BMW X1 sDrive,₹ 35.40 Lakh,"132,020 km",Petrol,Pune,2018
Nissan Magnite XV,₹ 2.36 Lakh,"161,972 km",Petrol,Pune,2014
Tata Altroz XZ,₹ 8.67 Lakh,"88,153 km",Petrol,Jaipur,2019
MG Hector Sharp,₹ 8.94 Lakh,"111,706 km",Petrol,Lucknow,2017
Skoda Kushaq Style,₹ 7.59 Lakh,"127,234 km",Diesel,Mumbai,2015
Maruti Suzuki WagonR VXi,₹ 1.73 Lakh,"155,926 km",Petrol,Kochi,2015
Jaguar XE Prestige,₹ 64.61 Lakh,"38,678 km",Hybrid,Kochi,2024
Tata Nexon XZ+,₹ 4.56 Lakh,"142,279 km",Diesel,Delhi,2015
Tata Harrier XZ,₹ 12.93 Lakh,"39,088 km",Petrol,Mumbai,2024
Tata Nexon XZ+,₹ 2.76 Lakh,"142,076 km",Petrol,Mysuru,2013
Skoda Kushaq Style,₹ 16.91 Lakh,"68,109 km",Petrol,Delhi,2023
Mahindra XUV500 W8,₹ 8.59 Lakh,"103,729 km",CNG,Kochi,2018
Mahindra XUV700 AX7,₹ 11.49 Lakh,"82,200 km",Petrol,Chennai,2021
Volvo XC40 Recharge,₹ 25.69 Lakh,"141,516 km",Petrol,Kolkata,2015
Jaguar F-Pace,₹ 48.81 Lakh,"102,411 km",Petrol,Ahmedabad,2020
Mercedes-Benz E-Class E220d,₹ 52.71 Lakh,"80,294 km",Petrol,Kolkata,2024
Nissan Magnite XV,₹ 3.87 Lakh,"139,809 km",CNG,Mysuru,2015
Audi A4 35 TDI,₹ 43.03 Lakh,"14,404 km",Petrol,Delhi,2025
Tata Altroz XZ,₹ 9.04 Lakh,"57,340 km",Petrol,Lucknow,2022
Jaguar XE Prestige,₹ 42.41 Lakh,"114,686 km",Petrol,Noida,2018
Mahindra XUV500 W8,₹ 11.79 Lakh,"57,370 km",Diesel,Mumbai,2021
Honda Jazz VX,₹ 10.60 Lakh,"51,294 km",Diesel,Kolkata,2023
Skoda Superb L&K,₹ 14.59 Lakh,"75,586 km",Electric,Delhi,2018
Hyundai Creta SX,₹ 10.01 Lakh,"42,106 km",Petrol,Kochi,2022
Honda City ZX,₹ 10.80 Lakh,"93,515 km",Electric,Noida,2022
Kia Seltos HTX,₹ 5.14 Lakh,"157,564 km",Diesel,Noida,2014
Nissan Magnite XV,₹ 6.01 Lakh,"64,412 km",Diesel,Bangalore,2023
Hyundai Creta SX,₹ 3.70 Lakh,"188,083 km",Petrol,Chennai,2013
Ford EcoSport Titanium,₹ 4.46 Lakh,"202,169 km",Diesel,Hyderabad,2012
Nissan Magnite XV,₹ 1.25 Lakh,"140,973 km",Diesel,Mysuru,2013
Tata Harrier XZ,₹ 5.56 Lakh,"152,412 km",Diesel,Noida,2013
Nissan Magnite XV,₹ 4.11 Lakh,"125,576 km",Hybrid,Kochi,2015
Audi Q3 Premium,₹ 36.08 Lakh,"41,829 km",Petrol,Noida,2023
Nissan Magnite XV,₹ 8.80 Lakh,"3,000 km",Petrol,Noida,2025
Volkswagen Taigun GT,₹ 14.77 Lakh,"71,330 km",Petrol,Bangalore,2023
Kia Seltos HTX,₹ 13.37 Lakh,"72,779 km",Hybrid,Chennai,2021
Toyota Glanza G,₹ 7.30 Lakh,"189,127 km",Petrol,Pune,2013
Lexus ES 300h,₹ 54.92 Lakh,"36,455 km",Petrol,Mysuru,2021
Ford EcoSport Titanium,₹ 3.72 Lakh,"189,397 km",Petrol,Noida,2012
Mercedes-Benz GLA 200,₹ 37.53 Lakh,"116,045 km",Hybrid,Chennai,2018
Audi Q3 Premium,₹ 27.31 Lakh,"115,041 km",Diesel,Hyderabad,2019
Tata Altroz XZ,₹ 8.14 Lakh,"98,300 km",Diesel,Lucknow,2017
Audi Q3 Premium,₹ 22.89 Lakh,"135,639 km",Petrol,Chennai,2015
Nissan Magnite XV,₹ 5.64 Lakh,"110,269 km",Hybrid,Noida,2016
Mercedes-Benz C-Class C200,₹ 43.59 Lakh,"92,828 km",CNG,Pune,2020
BMW 5 Series 530d,₹ 47.71 Lakh,"34,547 km",Petrol,Bangalore,2024
Audi Q5 quattro,₹ 18.14 Lakh,"159,417 km",Petrol,Ahmedabad,2012
Renault Kwid Climber,₹ 7.02 Lakh,"11,862 km",Petrol,Jaipur,2025
Maruti Suzuki WagonR VXi,₹ 6.28 Lakh,"37,926 km",CNG,Delhi,2023
Jeep Compass Limited,₹ 11.94 Lakh,"172,176 km",Diesel,Hyderabad,2012
Ford EcoSport Titanium,₹ 13.49 Lakh,"16,549 km",Petrol,Pune,2024
BMW 3 Series 320d,₹ 35.35 Lakh,"106,458 km",Diesel,Kolkata,2018
Nissan Magnite XV,₹ 1.96 Lakh,"168,869 km",Petrol,Mysuru,2013
Lexus ES 300h,₹ 52.87 Lakh,"73,798 km",Petrol,Kolkata,2021
Volkswagen Taigun GT,₹ 7.76 Lakh,"114,289 km",Diesel,Pune,2017
MG Hector Sharp,₹ 10.08 Lakh,"123,084 km",Petrol,Thane,2016
MG Hector Sharp,₹ 15.27 Lakh,"19,569 km",Diesel,Hyderabad,2024
Audi A4 35 TDI,₹ 28.20 Lakh,"103,799 km",Petrol,Chennai,2018
BMW 3 Series 320d,₹ 29.71 Lakh,"130,554 km",Hybrid,Hyderabad,2014
Skoda Superb L&K,₹ 11.74 Lakh,"76,003 km",Diesel,Noida,2019
Maruti Suzuki Swift VXi,₹ 5.57 Lakh,"81,772 km",Petrol,Thane,2019
Jeep Compass Limited,₹ 30.26 Lakh,"34,748 km",Petrol,Thane,2025
Ford Endeavour Titanium,₹ 3.55 Lakh,"171,073 km",Petrol,Pune,2013
Hyundai Grand i10,₹ 7.47 Lakh,"70,477 km",Petrol,Mumbai,2021
Skoda Kushaq Style,₹ 11.73 Lakh,"100,335 km",Petrol,Noida,2019
Audi Q3 Premium,₹ 24.37 Lakh,"135,792 km",Diesel,Lucknow,2017
Jeep Compass Limited,₹ 19.39 Lakh,"100,464 km",Petrol,Bangalore,2017
Skoda Superb L&K,₹ 14.90 Lakh,"58,488 km",Diesel,Mysuru,2022
Audi A4 35 TDI,₹ 41.38 Lakh,"48,209 km",Diesel,Jaipur,2023
Mahindra Thar LX,₹ 5.65 Lakh,"140,795 km",Petrol,Noida,2014
Mercedes-Benz E-Class E220d,₹ 26.18 Lakh,"171,776 km",Petrol,Jaipur,2013
Honda BR-V VX,₹ 13.57 Lakh,"12,604 km",Electric,Hyderabad,2025
Mercedes-Benz C-Class C200,₹ 26.87 Lakh,"145,177 km",Hybrid,Kolkata,2015
Lexus ES 300h,₹ 47.94 Lakh,"94,032 km",Diesel,Lucknow,2018
Mahindra Thar LX,₹ 5.33 Lakh,"148,205 km",Petrol,Delhi,2013
Jeep Compass Limited,₹ 11.35 Lakh,"146,905 km",Petrol,Noida,2012
Hyundai i20 Asta,₹ 8.23 Lakh,"65,321 km",Diesel,Kochi,2021
Skoda Superb L&K,₹ 16.46 Lakh,"60,201 km",Diesel,Kolkata,2023
Volkswagen Taigun GT,₹ 10.02 Lakh,"96,147 km",Petrol,Jaipur,2018
Ford EcoSport Titanium,₹ 12.88 Lakh,"90,566 km",Electric,Chennai,2020
Jaguar XE Prestige,₹ 36.70 Lakh,"135,754 km",Hybrid,Thane,2016
Honda Amaze VX,₹ 8.16 Lakh,"32,412 km",Petrol,Kolkata,2023
Jaguar F-Pace,₹ 57.17 Lakh,"68,245 km",Petrol,Mumbai,2023
Honda BR-V VX,₹ 8.16 Lakh,"52,005 km",Petrol,Ahmedabad,2022
Maruti Suzuki Baleno Alpha,₹ 4.89 Lakh,"72,461 km",Diesel,Bangalore,2019
Tata Altroz XZ,₹ 9.57 Lakh,"49,730 km",Petrol,Hyderabad,2021
Kia Carens Prestige,₹ 8.20 Lakh,"123,937 km",Petrol,Chennai,2017
Lexus NX 350h,₹ 47.84 Lakh,"87,622 km",Petrol,Mumbai,2019
MG Astor Savvy,₹ 6.22 Lakh,"176,771 km",Diesel,Lucknow,2014
